GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp		steer_angle		str_moving_avg_result		stanley_steering_angle		path_angle		dr_yaw_angle		psi		atan_tmp		s		triangle_area		distance_a		distance_b		distance_c		x_error
273.84570000		273.84431606		0.27483494		-500		-175.02425469		-175.00683738		86.98626304		273.84431606		173.14194850		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84440820		0.27492708		-500		-51.80599811		-175.00674357		86.98626304		273.84440820		173.14185469		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84438968		0.27490855		-500		-175.00665494		-175.00676247		86.98626304		273.84438968		173.14187359		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84375119		0.27427006		-500		-175.00683837		-175.00739970		86.98626304		273.84375119		173.14251081		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84558027		0.27362997		-500		-175.01195923		-175.05632453		86.98626304		273.84558027		173.14068264		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84586400		0.27391369		-500		-175.02425268		-175.05604037		86.98626304		273.84586400		173.14039849		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84544736		0.27349706		-500		-175.03567717		-175.05645636		86.98626304		273.84544736		173.14081447		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84545362		0.27350332		-500		-175.04636141		-175.05645155		86.98626304		273.84545362		173.14080966		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84590241		0.27395211		-500		-175.05629627		-175.05600342		86.98626304		273.84590241		173.14036154		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84602900		0.27407870		-500		-175.05620938		-175.05587449		86.98626304		273.84602900		173.14023261		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84571369		0.27376338		-500		-109.70196646		-175.05619157		86.98626304		273.84571369		173.14054968		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84524838		0.27368848		-500		-175.05200744		-175.00590354		86.98626304		273.84524838		173.14101466		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84422356		0.27266366		-500		-133.71772505		-175.00692843		86.98626304		273.84422356		173.14203955		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84387345		0.27231355		-500		-175.00879934		-175.00727812		86.98626304		273.84387345		173.14238924		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84385909		0.27229919		-500		-175.00831431		-175.00729200		86.98626304		273.84385909		173.14240312		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84388175		0.27232185		-500		-175.00678840		-175.00727044		86.98626304		273.84388175		173.14238156		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84570501		0.27256290		-500		-175.00705409		-175.00544939		86.98626304		273.84570501		173.14056051		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84641035		0.27326824		-500		-175.00667502		-175.00474247		86.98626304		273.84641035		173.13985358		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84606746		0.27292535		-500		-175.00600069		-175.00507995		86.98626304		273.84606746		173.14019107		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84630683		0.27316472		-500		-175.00537709		-175.00485049		86.98626304		273.84630683		173.13996161		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84609729		0.27295518		-500		-175.00498650		-175.00505499		86.98626304		273.84609729		173.14016610		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84576101		0.27338572		-500		-175.00501929		-175.00539067		86.98626304		273.84576101		173.14050178		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84555067		0.27317539		-500		-68.48524599		-175.00560166		86.98626304		273.84555067		173.14071277		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84596183		0.27358655		-500		-81.90234522		-175.00518954		86.98626304		273.84596183		173.14030066		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84377893		0.27140364		-500		-175.00559702		-175.00737083		86.98626304		273.84377893		173.14248195		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84287077		0.27049549		-500		-175.00615829		-175.00827999		86.98626304		273.84287077		173.14339111		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84269152		0.27031623		-500		-175.00734290		-175.00847121		86.98626304		273.84269152		173.14358233		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84562692		0.27029383		-500		-175.00743721		-175.00552472		86.98626304		273.84562692		173.14063583		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84582057		0.27048749		-500		-175.00638252		-175.00533039		86.98626304		273.84582057		173.14044150		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84503971		0.26970662		-500		-175.00576928		-175.00611125		86.98626304		273.84503971		173.14122236		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84500675		0.26967366		-500		-175.00557963		-175.00614503		86.98626304		273.84500675		173.14125614		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84483716		0.26950408		-500		-175.00572390		-175.00631072		86.98626304		273.84483716		173.14142183		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84628474		0.27034870		-500		-164.18744490		-175.05561998		86.98626304		273.84628474		173.13997810		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84625055		0.27031452		-500		-175.05552792		-175.05565646		86.98626304		273.84625055		173.14001457		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84669843		0.27076239		-500		-175.05538216		-175.05520649		86.98626304		273.84669843		173.13956460		1.91564189		3.66698025		0.08473740		3.16150525		0.50670079		3.66575446		0.33446721
273.84570000		273.84329225		0.26812736		-500		-175.02345483		-175.00785833		86.98626304		273.84329225		173.14296945		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84230562		0.26714072		-500		-175.00734374		-175.00886178		86.98626304		273.84230562		173.14397289		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84569548		0.26772603		-500		-175.00594078		-175.00545765		86.98626304		273.84569548		173.14056877		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84577067		0.26624369		-500		-175.00593923		-175.00539832		86.98626304		273.84577067		173.14050943		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84297228		0.26393264		-500		-175.00732738		-175.00817868		86.98626304		273.84297228		173.14328980		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84294781		0.26390817		-500		-175.00733426		-175.00818517		86.98626304		273.84294781		173.14329629		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84747207		0.26559451		-500		-175.00664032		-175.00368022		86.98626304		273.84747207		173.13879134		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84747721		0.26559965		-500		-11.55050994		-175.00367473		86.98626304		273.84747721		173.13878584		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84740619		0.26552863		-500		-175.00399070		-175.00374584		86.98626304		273.84740619		173.13885696		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84547661		0.26531124		-500		-175.00423909		-175.00567076		86.98626304		273.84547661		173.14078188		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84547370		0.26530833		-500		-175.00424039		-175.00567076		86.98626304		273.84547370		173.14078188		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84572560		0.26364293		-500		-175.00507185		-175.00542664		86.98626304		273.84572560		173.14053776		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84576682		0.26368415		-500		-175.00508538		-175.00539877		86.98626304		273.84576682		173.14050989		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84577254		0.26368988		-500		-175.00508766		-175.00537969		86.98626304		273.84577254		173.14049080		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84480212		0.25902942		-500		-175.00717593		-175.00635020		86.98626304		273.84480212		173.14146132		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84434752		0.25857483		-500		-87.03624761		-175.00680420		86.98626304		273.84434752		173.14191532		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84471864		0.25745327		-500		-175.00608931		-175.00641308		86.98626304		273.84471864		173.14152419		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84292138		0.25565601		-500		-175.00650097		-175.00823146		86.98626304		273.84292138		173.14334258		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84241367		0.25514830		-500		-175.00708893		-175.00873798		86.98626304		273.84241367		173.14384909		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84228859		0.25502322		-500		-175.00813193		-175.00886312		86.98626304		273.84228859		173.14397424		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84593483		0.25524998		-500		-175.00745652		-175.00521648		86.98626304		273.84593483		173.14032760		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84452933		0.25457857		-500		-175.00549239		-175.00662251		86.98626304		273.84452933		173.14173363		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84452459		0.25457383		-500		-175.00550771		-175.00662705		86.98626304		273.84452459		173.14173816		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84312408		0.25317333		-500		-175.00691675		-175.00802792		86.98626304		273.84312407		173.14313903		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84603644		0.25354231		-500		-175.00685330		-175.00511782		86.98626304		273.84603644		173.14022893		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84765547		0.25516134		-500		-175.00620935		-175.00349755		86.98626304		273.84765547		173.13860866		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84438222		0.25513558		-500		-175.00537697		-175.00676604		86.98626304		273.84438222		173.14187716		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84537188		0.25442222		-500		-175.00622050		-175.00577459		86.98626304		273.84537188		173.14088570		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84443359		0.25348394		-500		-175.00621638		-175.00670583		86.98626304		273.84443359		173.14181695		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84417260		0.25322295		-500		-175.00629662		-175.00697908		86.98626304		273.84417260		173.14209020		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84607465		0.25512500		-500		-175.00640799		-175.00507798		86.98626304		273.84607465		173.14018910		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84609972		0.25515007		-500		-175.00640058		-175.00505388		86.98626304		273.84609972		173.14016499		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84531435		0.25464404		-500		-175.00619184		-175.00583783		86.98626304		273.84531435		173.14094895		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84561571		0.25494540		-500		-175.00578193		-175.00553739		86.98626304		273.84561571		173.14064850		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84483951		0.25416921		-500		-175.00576524		-175.00631212		86.98626304		273.84483951		173.14142323		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84518788		0.25451757		-500		-175.00594407		-175.00596966		86.98626304		273.84518788		173.14108078		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84676102		0.25596307		-500		-175.00569238		-175.00439358		86.98626304		273.84676102		173.13950470		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84731778		0.25651982		-500		-168.00484420		-175.00383435		86.98626304		273.84731778		173.13894546		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84733388		0.25653593		-500		-175.00497334		-175.00381887		86.98626304		273.84733388		173.13892999		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84805317		0.25725522		-500		-175.00421593		-175.00309992		86.98626304		273.84805317		173.13821104		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84487296		0.25624953		-500		-175.00586508		-175.00628160		86.98626304		273.84487296		173.14139272		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84591496		0.25671737		-500		-175.00576601		-175.00523310		86.98626304		273.84591496		173.14034421		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84563305		0.25643547		-500		-175.00570303		-175.00553244		86.98626304		273.84563305		173.14064356		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84574196		0.25654437		-500		-175.00570861		-175.00545150		86.98626304		273.84574196		173.14056261		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84604992		0.25685234		-500		-175.00569028		-175.00510677		86.98626304		273.84604992		173.14021789		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84542988		0.25729959		-500		-175.00536780		-175.00572186		86.98626304		273.84542988		173.14083297		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
273.84570000		273.84468882		0.25655853		-500		-175.00534943		-175.00646333		86.98626304		273.84468882		173.14157444		1.86488888		3.66658280		0.08249076		3.16104379		0.50670079		3.66542102		0.32559950
